"Subject"	"Survey"	"Notification.Status"	"Afraid"	"Scared"	"Nervous"	"Jittery"	"Irritable"	"Hostile"	"Guilty"	"Ashamed"	"Upset"	"Distressed"	"Active"	"Alert"	"Attentive"	"Determined"	"Excited"	"Inspired"	"Proud"	"Strong"	"Anxious"	"Worried"	"Restless"	"Depressed"	"Sad"	"Lonely"	"DiscrimCheck"	"DiscrimCheck_Type"	"DiscrimCheck_Other"	"DiscrimCheck_CategoryCode"	"DiscrimCheck_Time"	"DiscrimCheck_Cause"	"DiscrimCheck_PerpGender"	"DiscrimCheck_PerpRace"	"DiscrimCheck_PerpCategory"	"Date.Time.R"	"StartTime"	"diffTime"	"DayStudy"	"DayWeek"	"Occasion"	"PA_agg"	"NA_agg"	"Dep_agg"	"Anx_agg"	"PA_agg_nextPrompt"	"NA_agg_nextPrompt"	"Dep_agg_nextPrompt"	"Anx_agg_nextPrompt"	"PA_agg_prevPrompt"	"NA_agg_prevPrompt"	"Dep_agg_prevPrompt"	"Anx_agg_prevPrompt"	"DiscrimCheck.d"	"DayWeek.d"
50	"Event Based Survey (Spring 2019)"	"taken"	1	1	1	1	3	1	1	1	3	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	"Yes"	"0"	NA	5	NA	"2"	1	"0"	5	"2/26/19 14:18"	"2/19/19 0:00"	182.3161111	8	"Tuesday"	20	1.75	1.4	1	1	3	1	1	1	3.75	1	1	1	1	1
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/26/19 16:53"	"2/19/19 0:00"	184.8969444	8	"Tuesday"	21	3	1	1	1	2.75	1.1	1	1	1.75	1.4	1	1	0	1
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	3	5	4	3	2	1	1	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/26/19 21:04"	"2/19/19 0:00"	189.0722222	8	"Tuesday"	22	2.75	1.1	1	1	NA	NA	NA	NA	3	1	1	1	0	1
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/27/19 9:17"	"2/19/19 0:00"	201.2969444	9	"Wednesday"	23	2.12	1	1	1	3.12	1	1	1	NA	NA	NA	NA	0	2
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	4	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/27/19 16:13"	"2/19/19 0:00"	208.2241667	9	"Wednesday"	24	3.12	1	1	1	3.12	1	1	1	2.12	1	1	1	0	2
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	4	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/27/19 17:32"	"2/19/19 0:00"	209.5411111	9	"Wednesday"	25	3.12	1	1	1	NA	NA	NA	NA	3.12	1	1	1	0	2
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	1	1	2	2	3	3	1	3	2	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/28/19 11:36"	"2/19/19 0:00"	227.6147222	10	"Thursday"	26	2.25	1.1	1	1	3	1	1	1	NA	NA	NA	NA	0	3
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/28/19 21:46"	"2/19/19 0:00"	237.7758333	10	"Thursday"	27	3	1	1	1	NA	NA	NA	NA	2.25	1.1	1	1	0	3
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	1	1	5	4	4	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/1/19 9:56"	"2/19/19 0:00"	249.9383333	11	"Friday"	28	3.5	1.1	1	1	3	1	1	1	NA	NA	NA	NA	0	4
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/1/19 16:34"	"2/19/19 0:00"	256.5725	11	"Friday"	29	3	1	1	1	2.5	1	1	1	3.5	1.1	1	1	0	4
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	2	2	1	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/1/19 20:06"	"2/19/19 0:00"	260.1016667	11	"Friday"	30	2.5	1	1	1	NA	NA	NA	NA	3	1	1	1	0	4
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/2/19 14:46"	"2/19/19 0:00"	278.7769444	12	"Saturday"	31	3	1	1	1	3	1	1	1	NA	NA	NA	NA	0	5
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/2/19 20:22"	"2/19/19 0:00"	284.3708333	12	"Saturday"	32	3	1	1	1	NA	NA	NA	NA	3	1	1	1	0	5
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	2	1	1	1	2	1	3	3	3	2	3	2	2	3	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/3/19 12:54"	"2/19/19 0:00"	300.91	13	"Sunday"	33	2.62	1.3	1	1.67	2.12	1.4	1	1	NA	NA	NA	NA	0	6
50	"Random Prompt Survey (Spring 2019)"	"taken"	2	1	2	1	2	1	2	1	1	1	3	3	3	2	1	2	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/3/19 14:57"	"2/19/19 0:00"	302.9619444	13	"Sunday"	34	2.12	1.4	1	1	1.88	1.2	1	1	2.62	1.3	1	1.67	0	6
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	2	1	2	3	3	1	1	1	2	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/3/19 18:02"	"2/19/19 0:00"	306.0455556	13	"Sunday"	35	1.88	1.2	1	1	NA	NA	NA	NA	2.12	1.4	1	1	0	6
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/4/19 10:55"	"2/19/19 0:00"	322.9327778	14	"Monday"	36	3	1	1	1	2.5	1	1.33	1.33	NA	NA	NA	NA	0	0
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	3	2	2	2	1	2	1	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/4/19 16:15"	"2/19/19 0:00"	328.2530556	14	"Monday"	37	2.5	1	1.33	1.33	3	1	1	1	3	1	1	1	0	0
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/4/19 22:01"	"2/19/19 0:00"	334.0233333	14	"Monday"	38	3	1	1	1	NA	NA	NA	NA	2.5	1	1.33	1.33	0	0
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	4	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/5/19 15:08"	"2/19/19 0:00"	351.1461111	15	"Tuesday"	39	3.12	1	1	1	2.75	1	1	1	NA	NA	NA	NA	0	1
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/5/19 20:07"	"2/19/19 0:00"	356.1208333	15	"Tuesday"	40	2.75	1	1	1	NA	NA	NA	NA	3.12	1	1	1	0	1
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/6/19 10:41"	"2/19/19 0:00"	370.6988889	16	"Wednesday"	41	3	1	1	1	3	1.2	1	1	NA	NA	NA	NA	0	2
50	"Random Prompt Survey (Spring 2019)"	"taken"	3	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/6/19 15:07"	"2/19/19 0:00"	375.1205556	16	"Wednesday"	42	3	1.2	1	1	3.12	1	1	1	3	1	1	1	0	2
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	4	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/6/19 21:43"	"2/19/19 0:00"	381.7177778	16	"Wednesday"	43	3.12	1	1	1	NA	NA	NA	NA	3	1.2	1	1	0	2
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/7/19 10:29"	"2/19/19 0:00"	394.4988889	17	"Thursday"	44	3	1	1	1	3	1	1	1	NA	NA	NA	NA	0	3
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/7/19 15:28"	"2/19/19 0:00"	399.4691667	17	"Thursday"	45	3	1	1	1	3	1	1	1	3	1	1	1	0	3
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/7/19 21:50"	"2/19/19 0:00"	405.8352778	17	"Thursday"	46	3	1	1	1	NA	NA	NA	NA	3	1	1	1	0	3
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/8/19 10:55"	"2/19/19 0:00"	418.9225	18	"Friday"	47	3	1	1	1	3	1	1	1	NA	NA	NA	NA	0	4
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/8/19 13:39"	"2/19/19 0:00"	421.6522222	18	"Friday"	48	3	1	1	1	3	1	1	1	3	1	1	1	0	4
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/8/19 20:46"	"2/19/19 0:00"	428.7669444	18	"Friday"	49	3	1	1	1	NA	NA	NA	NA	3	1	1	1	0	4
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/9/19 12:44"	"2/19/19 0:00"	444.7452778	19	"Saturday"	50	3	1	1	1	2.75	1	1	1	NA	NA	NA	NA	0	5
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	1	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/9/19 15:37"	"2/19/19 0:00"	447.6255556	19	"Saturday"	51	2.75	1	1	1	2.75	1	1	1	3	1	1	1	0	5
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	1	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/9/19 17:54"	"2/19/19 0:00"	449.9066667	19	"Saturday"	52	2.75	1	1	1	NA	NA	NA	NA	2.75	1	1	1	0	5
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/10/19 12:57"	"2/19/19 0:00"	467.9522222	20	"Sunday"	53	3	1	1	1	3	1	1	1	NA	NA	NA	NA	0	6
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/10/19 14:51"	"2/19/19 0:00"	469.8558333	20	"Sunday"	54	3	1	1	1	3	1	1	1	3	1	1	1	0	6
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/10/19 17:34"	"2/19/19 0:00"	472.5791667	20	"Sunday"	55	3	1	1	1	NA	NA	NA	NA	3	1	1	1	0	6
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	4	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/11/19 12:27"	"2/19/19 0:00"	491.46	21	"Monday"	56	3.12	1	1	1	3	1	1	1	NA	NA	NA	NA	0	0
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/11/19 15:37"	"2/19/19 0:00"	494.6325	21	"Monday"	57	3	1	1	1	3	1	1	1	3.12	1	1	1	0	0
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"Yes"	"0"	NA	5	"16:40"	"3"	0	"0"	5	"3/11/19 21:40"	"2/19/19 0:00"	500.6741667	21	"Monday"	58	3	1	1	1	NA	NA	NA	NA	3	1	1	1	1	0
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/12/19 16:38"	"2/19/19 0:00"	519.6419444	22	"Tuesday"	59	3	1	1	1	3	1	1	1	NA	NA	NA	NA	0	1
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/12/19 20:23"	"2/19/19 0:00"	523.3936111	22	"Tuesday"	60	3	1	1	1	NA	NA	NA	NA	3	1	1	1	0	1
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	4	5	4	4	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/13/19 14:48"	"2/19/19 0:00"	541.8027778	23	"Wednesday"	61	3.62	1	1	1	3	1	1	1	NA	NA	NA	NA	0	2
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/13/19 19:43"	"2/19/19 0:00"	546.7191667	23	"Wednesday"	62	3	1	1	1	NA	NA	NA	NA	3.62	1	1	1	0	2
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/14/19 9:57"	"2/19/19 0:00"	560.9622222	24	"Thursday"	63	3	1	1	1	2.5	1.2	1.33	1.67	NA	NA	NA	NA	0	3
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	2	2	1	3	3	3	3	2	2	2	2	2	2	1	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/14/19 17:48"	"2/19/19 0:00"	568.8036111	24	"Thursday"	64	2.5	1.2	1.33	1.67	NA	NA	NA	NA	3	1	1	1	0	3
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/15/19 15:19"	"2/19/19 0:00"	590.3216667	25	"Friday"	65	3	1	1	1	3	1	1	1	NA	NA	NA	NA	0	4
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"Yes"	"1,4,15"	NA	3	"16:20"	"3"	1	"0"	0	"3/15/19 17:54"	"2/19/19 0:00"	592.9019444	25	"Friday"	66	3	1	1	1	NA	NA	NA	NA	3	1	1	1	1	4
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/16/19 18:42"	"2/19/19 0:00"	617.7016667	26	"Saturday"	67	3	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0	5
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	1	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/17/19 14:22"	"2/19/19 0:00"	637.37	27	"Sunday"	68	2.75	1	1	1	2.75	1	1	1	NA	NA	NA	NA	0	6
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	1	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/17/19 19:25"	"2/19/19 0:00"	642.4241667	27	"Sunday"	69	2.75	1	1	1	NA	NA	NA	NA	2.75	1	1	1	0	6
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/18/19 9:58"	"2/19/19 0:00"	656.9708333	28	"Monday"	70	3	1	1	1	3	1	1	1	NA	NA	NA	NA	0	0
50	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/18/19 19:04"	"2/19/19 0:00"	666.0825	28	"Monday"	71	3	1	1	1	NA	NA	NA	NA	3	1	1	1	0	0
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	4	1	1	1	1	1	1	3	3	3	2	3	2	3	3	4	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/13/19 12:10"	"2/13/19 0:00"	12.16666667	1	"Wednesday"	1	2.75	1.3	1	2.33	2.5	1.1	1.67	1.67	NA	NA	NA	NA	0	2
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	1	1	3	3	2	3	3	2	2	2	1	1	3	1	1	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/13/19 14:06"	"2/13/19 0:00"	14.11111111	1	"Wednesday"	2	2.5	1.1	1.67	1.67	2.12	1.1	1.33	1.67	2.75	1.3	1	2.33	0	2
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	2	1	1	1	1	1	1	2	3	1	3	2	2	1	3	3	1	1	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/13/19 18:42"	"2/13/19 0:00"	18.70972222	1	"Wednesday"	3	2.12	1.1	1.33	1.67	NA	NA	NA	NA	2.5	1.1	1.67	1.67	0	2
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	3	2	1	1	1	1	1	1	2	1	3	3	3	1	3	2	2	1	1	1	1	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/14/19 9:09"	"2/13/19 0:00"	33.16361111	2	"Thursday"	4	2.25	1.3	1.67	1.33	2.62	1.4	1.33	1.33	NA	NA	NA	NA	0	3
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	2	3	1	1	1	1	2	1	1	4	4	1	4	3	1	1	3	1	1	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/14/19 15:55"	"2/13/19 0:00"	39.9325	2	"Thursday"	5	2.62	1.4	1.33	1.33	2.75	1	1	1	2.25	1.3	1.67	1.33	0	3
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	4	3	2	2	3	2	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/14/19 18:31"	"2/13/19 0:00"	42.5325	2	"Thursday"	6	2.75	1	1	1	NA	NA	NA	NA	2.62	1.4	1.33	1.33	0	3
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	2	1	1	1	1	3	1	3	1	1	3	2	2	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/15/19 21:53"	"2/13/19 0:00"	69.89611111	3	"Friday"	7	2.25	1.3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0	4
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	1	1	1	"Yes"	"6"	NA	7	"23:00"	"1,2"	1	"0"	1	"2/16/19 11:36"	"2/13/19 0:00"	83.61055556	4	"Saturday"	8	1.75	1	1	1	1.5	1.1	1	1	NA	NA	NA	NA	1	5
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/16/19 16:17"	"2/13/19 0:00"	88.29388889	4	"Saturday"	9	1.5	1.1	1	1	1.88	1	1.67	1.33	1.75	1	1	1	0	5
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	2	1	2	2	1	1	1	1	3	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/16/19 20:42"	"2/13/19 0:00"	92.71611111	4	"Saturday"	10	1.88	1	1.67	1.33	NA	NA	NA	NA	1.5	1.1	1	1	0	5
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	1	2	3	3	1	2	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/17/19 12:39"	"2/13/19 0:00"	108.6536111	5	"Sunday"	11	2.12	1	1	1	1.38	1	1.33	2	NA	NA	NA	NA	0	6
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	1	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/17/19 16:34"	"2/13/19 0:00"	112.5680556	5	"Sunday"	12	1.38	1	1.33	2	2.5	1.1	1	1.67	2.12	1	1	1	0	6
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	2	1	1	1	1	1	1	1	3	3	3	3	2	3	2	3	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/17/19 19:14"	"2/13/19 0:00"	115.2444444	5	"Sunday"	13	2.5	1.1	1	1.67	NA	NA	NA	NA	1.38	1	1.33	2	0	6
51	"Random Prompt Survey (Spring 2019)"	"taken"	2	2	2	1	1	2	1	3	1	2	2	2	2	2	1	1	1	2	2	2	3	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/18/19 11:34"	"2/13/19 0:00"	131.5716667	6	"Monday"	14	1.62	1.7	1	2.33	1.29	1.2	1	2.5	NA	NA	NA	NA	0	0
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	2	1	1	1	1	1	NA	1	2	1	1	2	2	NA	3	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/18/19 16:38"	"2/13/19 0:00"	136.6361111	6	"Monday"	15	1.29	1.2	1	2.5	2	1.2	1.67	1.33	1.62	1.7	1	2.33	0	0
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	2	1	1	2	1	1	1	2	2	3	1	2	2	1	3	1	1	2	2	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/18/19 20:26"	"2/13/19 0:00"	140.4394444	6	"Monday"	16	2	1.2	1.67	1.33	NA	NA	NA	NA	1.29	1.2	1	2.5	0	0
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/19/19 12:01"	"2/13/19 0:00"	156.0180556	7	"Tuesday"	17	1.62	1.1	1.33	1.67	1.75	1.2	1	1.33	NA	NA	NA	NA	0	1
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	2	1	1	1	1	1	3	2	1	1	2	2	2	1	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/19/19 13:45"	"2/13/19 0:00"	157.7605556	7	"Tuesday"	18	1.75	1.2	1	1.33	1.38	1.1	1	1	1.62	1.1	1.33	1.67	0	1
51	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/19/19 18:44"	"2/13/19 0:00"	162.7472222	7	"Tuesday"	19	1.38	1.1	1	1	NA	NA	NA	NA	1.75	1.2	1	1.33	0	1
51	"Random Prompt Survey (Spring 2019)"	"taken"	3	2	1	2	1	1	1	1	1	1	2	1	2	3	2	2	2	2	2	1	2	1	1	2	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/20/19 12:43"	"2/13/19 0:00"	180.7186111	8	"Wednesday"	20	2	1.4	1.33	1.67	1.5	1.2	1	1.67	NA	NA	NA	NA	0	2
51	"Random Prompt Survey (Spring 2019)"	"taken"	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	3	1	1	1	1	1	"Yes"	"18"	"I asked a friend to come sit with me but as she went to grab her stuff she said she didn't trust me with her phone."	7	"14:22"	"2"	1	"0"	1	"2/20/19 15:09"	"2/13/19 0:00"	183.1583333	8	"Wednesday"	21	1.5	1.2	1	1.67	1.38	1.1	1.33	1.67	2	1.4	1.33	1.67	1	2
